id,code,name,parent_id:id,note,reconcile,type,user_type:id
ECD3050105010710,3.05.01.05.01.07.10,Amortização de Deságio nas Aquisições de Investimentos Avaliados pelo Patrimônio Líquido,ECD305010501,"Contas que registram as amortizações de deságios nas aquisições de investimentos avaliados pelo patrimônio líquido. O valor amortizado que for excluído do lucro líquido para determinação do lucro real deve ser controlado na Parte B do Livro de Apuração do Lucro Real até a alienação ou baixa da participação societária, quando, então, deve ser adicionado ao lucro líquido para determinação do lucro real no período de apuração em que for computado o ganho ou perda de capital havido.",FALSE,other,account.data_account_type_income
ECD3050105010800,3.05.01.05.01.08.00,Resultados Positivos em SCP,ECD305010501,"Conta utilizada pelas pessoas jurídicas que forem sócias ostensivas de sociedades em conta de participação, para a registro:
a) de lucros derivados de participação em SCP, avaliadas pelo custo de aquisição;
b) dos ganhos por ajustes no valor de participação em SCP, avaliadas pelo método da equivalência patrimonial.
Atenção:os lucros recebidos de investimento em SCP, avaliado pelo custo de aquisição, ou a contrapartida do ajuste do investimento ao valor do patrimônio líquido da SCP, no caso de investimento avaliado por esse método, podem ser excluídos na determinação do lucro real dos sócios, pessoas jurídicas, das referidas sociedades (Decreto no 3.000, de 1999, art. 149).",FALSE,other,account.data_account_type_income
ECD3050105010900,3.05.01.05.01.09.00,Rendimentos e Ganhos de Capital Auferidos no Exterior,ECD305010501,"Contas que registram os rendimentos e ganhos de capital auferidos no exterior diretamente pela pessoa jurídica domiciliada no Brasil, pelos seus valores antes de descontado o tributo pago no país de origem. Esses valores podem, no caso de apuração trimestral do imposto, ser excluídos na apuração do lucro real do 1o ao 3o trimestres, devendo ser adicionados ao lucro líquido na apuração do lucro real referente ao 4o trimestre. 
Atenção:Os ganhos de capital referentes a alienações de bens e direitos do ativo permanente situados no exterior devem ser informados na conta Outras Receitas Não Operacionais.",FALSE,other,account.data_account_type_income
ECD3050105011000,3.05.01.05.01.10.00,Reversão dos Saldos das Provisões Operacionais,ECD305010501,"Contas que registram a reversão de saldos não utilizados das provisões constituídas no balanço do período de apuração imediatamente anterior para fins de apuração do lucro real (Lei no 9.430, de 1996, art. 14).",FALSE,other,account.data_account_type_income
ECD3050105011100,3.05.01.05.01.11.00,Outras Receitas Operacionais,ECD305010501,"Contas que registram todas as demais receitas que, por definição legal, sejam consideradas operacionais, tais como:
a) aluguéis de bens por empresa que não tenha por objeto a locação de móveis e imóveis;
b) recuperações de despesas operacionais de períodos de apuração anteriores, tais como: prêmios de seguros, importâncias levantadas das contas vinculadas do FGTS, ressarcimento de desfalques, roubos e furtos, etc. As recuperações de custos e despesas no decurso do próprio período de apuração devem ser creditadas diretamente às contas de resultado em que foram debitadas;
c) os créditos presumidos do IPI para ressarcimento do valor da Contribuição ao PIS/Pasep e Cofins;
d) multas ou vantagens a título de indenização em virtude de rescisão contratual (Lei no 9.430, de 1996, art. 70, § 3o, II);e) o crédito presumido da contribuição para o PIS/Pasep e da Cofins concedido na forma do art. 3o da Lei no 10.147, de 2000.",FALSE,other,account.data_account_type_income
ECD3050105011200,3.05.01.05.01.12.00,Prêmios Recebidos na Emissão de Debêntures,ECD305010501,"Contas que registram, a partir de 01.01.2008, os prêmios recebidos na emissão de debêntures.",FALSE,other,account.data_account_type_income
ECD3050105011300,3.05.01.05.01.13.00,Doações e Subvenções para Investimentos,ECD305010501,"Contas que registram, a partir de 01.01.2008, as doações e subvenções para investimento.",FALSE,other,account.data_account_type_income
ECD3050105011400,3.05.01.05.01.14.00,Contrapartida dos Ajustes ao Valor Presente,ECD305010501,"Contrapartida do ajuste ao valor presente dos elementos do ativo e do passivo (art. 183, inciso VIII, e art. 184, inciso III da Lei 6.404/76)",FALSE,other,account.data_account_type_income
ECD3050105011500,3.05.01.05.01.15.00,Contrapartida de outros Ajustes às Normas Internacionais de Contabilidade,ECD305010501,Contrapartida de outros ajustes decorrentes da adequação às Normas Internacionais de Contabilidade,FALSE,other,account.data_account_type_income
ECD3050107,3.05.01.07,DESPESAS OPERACIONAIS,ECD30501,,FALSE,view,account.data_account_type_view
ECD305010701,3.05.01.07.01,DESPESAS OPERACIONAIS DA ATIVIDADE RURAL,ECD3050107,,FALSE,view,account.data_account_type_view
ECD3050107010100,3.05.01.07.01.01.00,Remuneração a Dirigentes e a Conselho de Administração,ECD305010701,"Contas que registram a despesa incorrida relativa à remuneração mensal e fixa atribuída ao titular de firma individual, aos sócios, diretores e administradores de sociedades, ou aos representantes legais de sociedades estrangeiras, as despesas incorridas com os salários indiretos concedidos pela empresa a administradores, diretores, gerentes e seus assessores (PN Cosit no 11, de 1992), e o valor referente às remunerações atribuídas aos membros do conselho fiscal ou consultivo.
Atenção: os valores das gratificações aos dirigentes que estejam ligados à área de produção rural devem ser informados na conta Remuneração a Dirigentes da Produção.",FALSE,other,account.data_account_type_expense
ECD3050107010201,3.05.01.07.01.02.01,"Ordenados, Salários Gratificações e Outras Remunerações a Empregados",ECD305010701,"Contas que registram as despesas com ordenados, salários, gratificações e outras despesas com empregados, tais como: comissões, moradia, seguro de vida e outras de caráter remuneratório.
Atenção:
1) As despesas correspondentes a salários, ordenados, gratificações e outras remunerações referentes à área de saúde, tais como assistência médica, odontológica e farmacêutica, devem ser indicadas na conta específica.
2) Não deve ser informado nesta conta o valor referente às participações dos empregados no lucro da pessoa jurídica. Esse valor deve ser informado na conta Participações de Empregados.",FALSE,other,account.data_account_type_expense
ECD3050107010203,3.05.01.07.01.02.03,Planos de Poupança e Investimentos de Empregados,ECD305010701,Contas que registram o valor total dos gastos efetuados com Planos de Poupança e Investimentos (PAIT).,FALSE,other,account.data_account_type_expense
ECD3050107010205,3.05.01.07.01.02.05,Fundo de Aposentadoria Programada Individual de Empregados,ECD305010701,Contas que registram o valor total dos gastos efetuados com Fundos de Aposentadoria Programada Individual (FAPI).,FALSE,other,account.data_account_type_expense
ECD3050107010207,3.05.01.07.01.02.07,Plano de Previdência Privada de Empregados,ECD305010701,Contas que registram o valor total dos gastos efetuados com Planos de Previdência Privada.,FALSE,other,account.data_account_type_expense
ECD3050107010209,3.05.01.07.01.02.09,Outros Gastos com Pessoal,ECD305010701,"Contas que registram os gastos com empregados não enquadrados nas contas precedentes
Atenção: 
1) As despesas correspondentes a salários, ordenados, gratificações e outras remunerações referentes à área de saúde, tais como assistência médica, odontológica e farmacêutica, devem ser indicadas na conta Assistência Médica, Odontológica e Farmacêutica a Empregados;
2) não deve ser informado nesta conta o valor referente às participações dos empregados no lucro da pessoa jurídica. Esse valor deve ser informado na conta Participações de Empregados.",FALSE,other,account.data_account_type_expense
ECD3050107010300,3.05.01.07.01.03.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,ECD305010701,"Contas que registram, salvo se houver conta mais específica, as despesas correspondentes aos serviços prestados por pessoa física que não tenha vínculo empregatício com a pessoa jurídica, tais como: comissões, corretagens, gratificações, honorários, direitos autorais e outras remunerações, inclusive as relativas a empreitadas de obras exclusivamente de trabalho e as decorrentes de fretes e carretos em geral.",FALSE,other,account.data_account_type_expense
ECD3050107010400,3.05.01.07.01.04.00,Prestação de Serviço Pessoa Jurídica,ECD305010701,"Contas que registram, salvo se houver conta mais específica, o valor das despesas correspondentes aos serviços prestados por outra pessoa jurídica à pessoa jurídica declarante.",FALSE,other,account.data_account_type_expense
ECD3050107010401,3.05.01.07.01.04.01,Serviços Prestados por Cooperativa de Trabalho,ECD305010701,Contas que registram os serviços prestados por cooperativa de trabalho,FALSE,other,account.data_account_type_expense
ECD3050107010402,3.05.01.07.01.04.02,Locação de Mão-de-obra,ECD305010701,"Contas que registram o valor total dos gastos efetuados no período com a contratação de serviços executados mediante cessão de mão-de-obra ou empreitada, inclusive em regime temporário, sujeitos à retenção de contribuição previdenciária, nos termos do art. 219 do Regulamento da Previdência Social - RPS, aprovado pelo Decreto nº 3.048, de 1999",FALSE,other,account.data_account_type_expense
ECD3050107010500,3.05.01.07.01.05.00,Encargos Sociais - Previdência Social,ECD305010701,"Contas que registram as contribuições para a Previdência Social, não computadas nos custos (inclusive dos dirigentes - PN CST no 35, de 31 de agosto de 1981).",FALSE,other,account.data_account_type_expense
ECD3050107010600,3.05.01.07.01.06.00,Encargos Sociais - FGTS,ECD305010701,"Contas que registram as contribuições para a o FGTS, não computadas nos custos (inclusive dos dirigentes - PN CST no 35, de 31 de agosto de 1981).",FALSE,other,account.data_account_type_expense
ECD3050107010700,3.05.01.07.01.07.00,Encargos Sociais - Outros,ECD305010701,"Contas que registram os demais encargos sociais, não computados nos custos ou nas contas Encargos Sociais - Previdência Social ou Encargos Sociais - FGTS",FALSE,other,account.data_account_type_expense
ECD3050107010800,3.05.01.07.01.08.00,Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991),ECD305010701,"Contas que registram as doações e patrocínios efetuados no período de apuração em favor de projetos culturais previamente aprovados pelo Ministério da Cultura ou pela Agência Nacional do Cinema (Ancine), observada a legislação de concessão dos projetos.",FALSE,other,account.data_account_type_expense
ECD3050107010900,3.05.01.07.01.09.00,"Doações a Instituições de Ensino e Pesquisa (Lei no 9.249/1995, art.13, § 2o)",ECD305010701,"Contas que registram as doações a instituições de ensino e pesquisa cuja criação tenha sido autorizada por lei federal e que preencham os requisitos dos incisos I e II do art. 213 da Constituição Federal, de 1988, que são:
a) comprovação de finalidade não-lucrativa e aplicação dos excedentes financeiros em educação;
b) assegurar a destinação do seu patrimônio a outra escola comunitária, filantrópica ou confessional, ou ao Poder Público, no caso de encerramento de suas atividades.",FALSE,other,account.data_account_type_expense
ECD3050107011000,3.05.01.07.01.10.00,Doações a Entidades Civis,ECD305010701,"Contas que registram as doações efetuadas a:
a) entidades civis, legalmente constituídas no Brasil, sem fins lucrativos, que prestem serviços gratuitos em benefício de empregados da pessoa jurídica doadora, e respectivos dependentes, ou em benefício da comunidade na qual atuem; e
b) Organizações da Sociedade Civil de Interesse Público (OSCIP), qualificadas segundo as normas estabelecidas na Lei no 9.790, de 23 de março de 1999.",FALSE,other,account.data_account_type_expense
ECD3050107011100,3.05.01.07.01.11.00,Outras Contribuições e Doações,ECD305010701,"Contas que registram as doações feitas, entre outras, aos Fundos controlados pelos Conselhos Municipais, Estaduais e Nacional dos Direitos da Criança e do Adolescente.",FALSE,other,account.data_account_type_expense
ECD3050107011200,3.05.01.07.01.12.00,Alimentação do Trabalhador,ECD305010701,"Contas que registram as despesas com alimentação do pessoal não ligado à produção, realizadas durante o período de apuração, ainda que a pessoa jurídica não tenha Programa de Alimentação do Trabalhador aprovado pelo Ministério do Trabalho.",FALSE,other,account.data_account_type_expense
ECD3050107011300,3.05.01.07.01.13.00,PIS/Pasep,ECD305010701,Contas que registram as Contribuições para o PIS/Pasep incidente sobre as demais receitas operacionais.,FALSE,other,account.data_account_type_expense
ECD3050107011400,3.05.01.07.01.14.00,Cofins,ECD305010701,Contas que registram a parcela da Cofins incidente sobre as demais receitas operacionais.,FALSE,other,account.data_account_type_expense
ECD3050107011500,3.05.01.07.01.15.00,CPMF,ECD305010701,Contas que registram a Contribuição Provisória sobre Movimentação ou Transmissão de Valores e de Créditos de Natureza Financeira.,FALSE,other,account.data_account_type_expense
ECD3050107011600,3.05.01.07.01.16.00,"Demais Impostos, Taxas e Contribuições, exceto IR e CSLL",ECD305010701,"Contas que registram os demais Impostos, Taxas e Contribuições, exceto: 
a) incorporadas ao custo de bens do ativo permanente;
b) correspondentes aos impostos não recuperáveis, incorporados ao custo das matérias-primas, materiais secundários, materiais de embalagem e mercadorias destinadas à revenda;
c) correspondentes aos impostos recuperáveis;
d) correspondentes aos impostos e contribuições redutores da receita bruta ;
e) correspondentes às Contribuições para o PIS/Pasep e à Cofins incidentes sobre as demais receitas operacionais, e à CPMF, indicados em contas específicas;
f) correspondentes à contribuição social sobre o lucro líquido e ao imposto de renda devidos, que são informados em contas específicas.",FALSE,other,account.data_account_type_expense
ECD3050107011700,3.05.01.07.01.17.00,Arrendamento Mercantil,ECD305010701,"Contas que registram as despesas, não computadas nos custos, pagas ou creditadas a título de contraprestação de arrendamento mercantil, decorrentes de contrato celebrado com observância da Lei no 6.099, de 12 de setembro de 1974, com as alterações da Lei no 7.132, de 26 de outubro de 1983, e da Portaria MF no 140, de 1984",FALSE,other,account.data_account_type_expense
ECD3050107011800,3.05.01.07.01.18.00,Aluguéis,ECD305010701,Contas que registram as despesas com aluguéis não decorrentes de arrendamento mercantil.,FALSE,other,account.data_account_type_expense
ECD3050107011900,3.05.01.07.01.19.00,Despesas com Veículos e de Conservação de Bens e Instalações,ECD305010701,"Contas que registram as despesas relativas aos bens que não estejam ligados diretamente à produção, as realizadas com reparos que não impliquem aumento superior a um ano da vida útil do bem, prevista no ato de sua aquisição, e as relativas a combustíveis e lubrificantes para veículos.",FALSE,other,account.data_account_type_expense
ECD3050107012001,3.05.01.07.01.20.01,"Propaganda, Publicidade e Patrocínio (Associações Desportivas que Mantenham Equipe de Futebol Profissional)",ECD305010701,"Contas que registram as despesas relativas a propaganda publicidade e patrocínio com associações desportivas que mantenham equipe de futebol profissional e possuam registro na Federação de Futebol do respectivo Estado, a título de propaganda, publicidade e patrocínio.",FALSE,other,account.data_account_type_expense
ECD3050107012002,3.05.01.07.01.20.02,"Propaganda, Publicidade e Patrocínio",ECD305010701,"Contas que registram de propaganda, publicidade, exceto as classificadas na conta precedente",FALSE,other,account.data_account_type_expense
ECD3050107012100,3.05.01.07.01.21.00,Multas,ECD305010701,Contas que registram as despesas com multas.,FALSE,other,account.data_account_type_expense
ECD3050107012200,3.05.01.07.01.22.00,Encargos de Depreciação e Amortização,ECD305010701,"Contas que registram apenas os encargos a esses títulos, com bens não aplicados diretamente na produção. Inclui a amortização dos ajustes de variação cambial contabilizada no ativo diferido, relativa à atividade geral da pessoa jurídica.",FALSE,other,account.data_account_type_expense
ECD3050107012300,3.05.01.07.01.23.00,Perdas em Operações de Crédito,ECD305010701,Contas que registram as perdas no recebimento de créditos decorrentes das atividades da pessoa jurídica.,FALSE,other,account.data_account_type_expense
ECD3050107012400,3.05.01.07.01.24.00,Provisões para Férias e 13o Salário de Empregados,ECD305010701,"Contas que registram as despesas com a constituição de provisões para:
a) pagamento de remuneração correspondente a férias e adicional de férias de empregados, inclusive encargos sociais (Decreto no 3.000, de 1999, art. 337, e PN CST no 7, de 1980); 
b) o 13o salário, no caso de apuração trimestral do imposto, inclusive encargos sociais (Decreto no 3.000, de 1999, art. 338).",FALSE,other,account.data_account_type_expense
ECD3050107012500,3.05.01.07.01.25.00,Provisão para Perda de Estoque,ECD305010701,Contas que registram as despesas com a constituição de provisão para perda de estoque,FALSE,other,account.data_account_type_expense
ECD3050107012600,3.05.01.07.01.26.00,Demais Provisões,ECD305010701,Contas que registram as despesas com provisões não relacionadas em contas específicas,FALSE,other,account.data_account_type_expense
ECD3050107012700,3.05.01.07.01.27.00,Gratificações a Administradores,ECD305010701,Contas que registram as gratificações a administradores.,FALSE,other,account.data_account_type_expense
ECD3050107012800,3.05.01.07.01.28.00,Royalties e Assistência Técnica - PAÍS,ECD305010701,"Contas que registram as despesas correspondentes às importâncias pagas a beneficiário pessoa física ou jurídica, residente ou domiciliado no Brasil, a título de royalties e assistência técnica, científica ou assemelhada, que não estejam relacionados com a produção.",FALSE,other,account.data_account_type_expense
ECD3050107012900,3.05.01.07.01.29.00,Royalties e Assistência Técnica - EXTERIOR,ECD305010701,"Contas que registram as despesas correspondentes às importâncias pagas a beneficiário pessoa física ou jurídica, residente ou domiciliado no exterior, a título de royalties e assistência técnica, científica ou assemelhada, que não estejam relacionados com a produção.",FALSE,other,account.data_account_type_expense
ECD3050107013000,3.05.01.07.01.30.00,"Assistência Médica, Odontológica e Farmacêutica a Empregados",ECD305010701,"Indicar o valor das despesas com assistência médica, odontológica e farmacêutica. 
Atenção: o valor referente à contratação de serviços de profissionais liberais sem vínculo empregatício ou de sociedades civis deve ser informado nas contas Prestação de Serviços por Pessoa Física sem Vínculo Empregatício ou Prestação de Serviço Pessoa Jurídica, conforme o caso.",FALSE,other,account.data_account_type_expense
ECD3050107013100,3.05.01.07.01.31.00,Pesquisas Científicas e Tecnológicas,ECD305010701,"Contas que registram as despesas efetuadas a esse título, inclusive a contrapartida das amortizações daquelas registradas no ativo diferido",FALSE,other,account.data_account_type_expense
ECD3050107013200,3.05.01.07.01.32.00,Bens de Natureza Permanente Deduzidos como Despesa,ECD305010701,"Contas que registram as despesas com aquisição de bens do ativo imobilizado cujo prazo de vida útil não ultrapasse um ano, ou, caso exceda esse prazo, tenha valor unitário igual ou inferior ao fixado no art. 301 do Decreto no 3.000, de 1999.",FALSE,other,account.data_account_type_expense
ECD3050107013301,3.05.01.07.01.33.01,"Despesas com viagens, diárias e ajusta de custo",ECD305010701,"Contas que registram as despesas operacionais com viagens, diárias e ajuda de custo",FALSE,other,account.data_account_type_expense
ECD3050107013390,3.05.01.07.01.33.90,Outras Despesas Operacionais,ECD305010701,"Contas que registram as demais despesas operacionais, cujos títulos não se adaptem à nomenclatura específica desta ficha, tais como:
a) contribuição sindical;
b) prêmios de seguro;
c) fretes e carretos que não componham os custos;
d) transporte de empregados.",FALSE,other,account.data_account_type_expense
ECD3050109,3.05.01.09,OUTRAS DESPESAS OPERACIONAIS,ECD30501,,FALSE,view,account.data_account_type_view
ECD305010901,3.05.01.09.01,OUTRAS DESPESAS OPERACIONAIS,ECD3050109,,FALSE,view,account.data_account_type_view
ECD3050109010100,3.05.01.09.01.01.00,(-) Variações Cambiais Passivas,ECD305010901,"Contas que registram as perdas monetárias passivas resultantes da atualização dos direitos de créditos e das obrigações, calculadas com base nas variações nas taxas de câmbio (Lei no 9.069, de 1995, art. 52, e Lei no 9.249, de 1995, art. 8o).Inclusive a variação cambial passiva correspondente: 
a) à atualização das obrigações e dos créditos em moeda estrangeira, registrada em qualquer data e apurada no encerramento do período de apuração em função da taxa de câmbio vigente;
b) às operações com moeda estrangeira e conversão de obrigações para moeda nacional, ou novação dessas obrigações, ou sua extinção, total ou parcial, em virtude de capitalização,dação em pagamento, compensação, ou qualquer outro modo, desde que observadas as condições fixadas pelo Banco Central do Brasil.
Atenção: a amortização dos ajustes de variação cambial contabilizada no ativo 
diferido deve ser informada na conta Encargos de Depreciação e Amortização (Lei no 9.816, de 1999, art. 2o, e Lei no 10.305, de 2001).",FALSE,other,account.data_account_type_expense
ECD3050109010200,3.05.01.09.01.02.00,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",ECD305010901,"Contas que registram:
a) o somatório das perdas incorridas, em cada mês do período de apuração, em operações realizadas nas bolsas de valores, de mercadorias, de futuros e assemelhadas, existentes no País;
b) as perdas incorridas nas alienações, fora de bolsa, de ouro, ativo financeiro, e de participações societárias, exceto as alienações de participações societárias permanentes em sociedades coligadas e controladas e de participações societárias que permanecerem no ativo da pessoa jurídica até o término do ano-calendário seguinte ao de suas aquisições; e
c) as perdas em operações de swap e no resgate de quota de fundo de investimento que mantenha, no mínimo, 67% (sessenta e sete por cento) de ações negociadas no mercado à vista de bolsa de valores ou entidade assemelhada (Lei no 9.532, de 1997, art. 28, alterado pela MP no 1.636, de 1998, art. 2o, e reedições).
São consideradas assemelhadas às bolsas de valores, de mercadorias e de futuros as entidades cujo objeto social seja análogo ao das referidas bolsas e que funcionem sob a supervisão e fiscalização da Comissão de Valores Mobiliários (CVM).
Atenção: as perdas apuradas em operações day-trade devem ser informadas em conta própria.",FALSE,other,account.data_account_type_expense
ECD3050109010300,3.05.01.09.01.03.00,(-) Perdas em Operações Day-Trade,ECD305010901,"Contas que registram o somatório das perdas diárias apuradas, em cada mês do período de apuração, em operações day-trade.Não se caracteriza como day-trade o exercício da opção e a venda ou compra do ativo no mercado à vista, no mesmo dia.Também não se caracterizam como day-trade as operações iniciadas por intermédio de uma instituição e encerradas em outra, quando houver a liquidação física mediante movimentação de títulos ou valores mobiliários em custódia.",FALSE,other,account.data_account_type_expense
ECD3050109010400,3.05.01.09.01.04.00,(-) Juros sobre o Capital Próprio,ECD305010901,"Contas que registram as despesas com juros pagos ou creditados individualizadamente a titular, sócios ou acionistas, a título de remuneração do capital próprio, calculados sobre as contas do patrimônio líquido e limitados à variação, pro rata dia, da Taxa de Juros de Longo Prazo (TJLP), observando-se o regime de competência (Lei no 9.249, de 1995, art. 9o).",FALSE,other,account.data_account_type_expense
ECD3050109010500,3.05.01.09.01.05.00,(-) Outras Despesas Financeiras,ECD305010901,"Contas que registram as despesas relativas a juros, não incluídas nas em outras contas, a descontos de títulos de crédito e ao deságio na colocação de debêntures ou outros títulos. Tais despesas serão obrigatoriamente rateadas, segundo o regime de competência.
Atenção:
1) as variações monetárias passivas decorrentes da atualização das obrigações, em função de índices ou coeficientes aplicáveis por disposição legal ou contratual, devem ser informadas como despesa financeira.
2) As variações cambiais passivas não devem ser informadas nesta conta, e sim na conta Variações Cambiais Passivas.",FALSE,other,account.data_account_type_expense
ECD3050109010600,3.05.01.09.01.06.00,(-) Prejuízos na Alienação de Participações Não Integrantes do Ativo Permanente,ECD305010901,"Contas que registram os prejuízos havidos em virtude de alienação de ações, títulos ou quotas de capital não integrantes do ativo permanente, desde que não incluídos nas contas Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade ou Perdas em Operações Day-Trade.",FALSE,other,account.data_account_type_expense
ECD3050109010700,3.05.01.09.01.07.00,(-) Resultados Negativos em Participações Societárias,ECD305010901,"Contas que registram as perdas por ajustes no valor de investimentos relevantes avaliados pelo método da equivalência patrimonial, decorrentes de prejuízos apurados nas controladas e coligadas. 
Atenção: considera-se controlada a filial, a agência, a sucursal, a dependência ou o escritório de representação no exterior, sempre que os respectivos ativos e passivos não estejam incluídos na contabilidade da investidora, por força de normatização específica.
Devem, também, ser indicados nesta conta os resultados negativos derivados de participações societárias no exterior, avaliadas pelo patrimônio líquido. Incluem-se, nestas informações, as perdas apuradas em filiais, sucursais e agências da pessoa jurídica localizadas no exterior.",FALSE,other,account.data_account_type_expense
ECD3050109010710,3.05.01.09.01.07.10,(-) Amortização de Ágio nas Aquisições de Investimentos Avaliados pelo Patrimônio Líquido,ECD305010901,"Contas que registram o valor da amortização registrada no período, referente ao ágio nas aquisições de investimentos avaliados pelo método da equivalência patrimonial.
Atenção: O valor amortizado deve ser adicionado ao lucro líquido, para determinação do lucro real, e controlado na Parte B do Livro de Apuração do Lucro Real até a alienação ou baixa da participação societária, quando, então, pode ser excluído do lucro líquido, para determinação do lucro real.",FALSE,other,account.data_account_type_expense
ECD3050109010800,3.05.01.09.01.08.00,(-) Resultados Negativos em SCP,ECD305010901,"Conta utilizada pelos sócios ostensivos, pessoas jurídicas, de sociedades em conta de participação, para indicar as perdas por ajustes no valor de participação em SCP, avaliada pelo método da equivalência patrimonial.",FALSE,other,account.data_account_type_expense
ECD3050109010900,3.05.01.09.01.09.00,(-) Perdas em Operações Realizadas no Exterior,ECD305010901,"Contas que registram as perdas em operações realizadas no exterior diretamente pela pessoa jurídica domiciliada no Brasil, com exceção das perdas de capital decorrentes da alienação de bens e direitos do ativo permanente situados no exterior, que devem ser indicadas na conta Outras Despesas Não Operacionais.",FALSE,other,account.data_account_type_expense
ECD3050109011000,3.05.01.09.01.10.00,(-) Contrapartida dos Ajustes ao Valor Presente,ECD305010901,"Contrapartida do ajuste ao valor presente dos elementos do ativo e do passivo (art. 183, inciso VIII, e art. 184, inciso III da Lei 6.404/76)",FALSE,other,account.data_account_type_expense
ECD3050109011100,3.05.01.09.01.11.00,(-) Contrapartida de outros Ajustes às Normas Internacionais de Contabilidade,ECD305010901,Contrapartida de outros ajustes decorrentes da adequação às Normas Internacionais de Contabilidade,FALSE,other,account.data_account_type_expense
ECD3050109011200,3.05.01.09.01.12.00,(-) Contrapartida dos ajustes de valor do imobilizado e intangível,ECD305010901,"Contrapartida dos ajustes decorrentes da análise de recuperação dos valores registrados no imobilizado e no intangível (art. 183, § 3º, da Lei 6.404/76)",FALSE,other,account.data_account_type_expense
ECD30503,3.05.03,PARTICIPAÇÕES,ECD305,,FALSE,view,account.data_account_type_view
ECD3050301,3.05.03.01,PARTICIPAÇÕES NOS LUCROS,ECD30503,,FALSE,view,account.data_account_type_view
ECD305030101,3.05.03.01.01,PARTICIPAÇÕES DE EMPREGADOS,ECD3050301,,FALSE,view,account.data_account_type_view
ECD3050301010100,3.05.03.01.01.01.00,(-) Participações de Empregados,ECD305030101,"Contas que registram as participações atribuídas a empregados segundo disposição legal, estatutária, contratual ou por deliberação da assembléia de acionistas ou sócios.",FALSE,other,account.data_account_type_expense
ECD3050301010200,3.05.03.01.01.02.00,(-) Contribuições para Assistência ou Previdência de Empregados,ECD305030101,"Contas que registram as contribuições para instituições ou fundos de assistência ou previdência de empregados, baseadas nos lucros. Não indicar, nesta conta, aquelas contribuições já deduzidas como custo ou despesa operacional.",FALSE,other,account.data_account_type_expense
ECD3050301010300,3.05.03.01.01.03.00,(-) Outras Participações de Empregados,ECD305030101,Contas que registram outras participações de empregados,FALSE,other,account.data_account_type_expense
ECD305030103,3.05.03.01.03,OUTRAS PARTICIPAÇÕES,ECD3050301,,FALSE,view,account.data_account_type_view
ECD3050301030100,3.05.03.01.03.01.00,(-) Participações de Administradores e Partes Beneficiárias,ECD305030103,"Contas que registram quaisquer participações nos lucros atribuídas a administradores, sócio, titular de empresa individual e a portadores de partes beneficiárias, durante o período de apuração.",FALSE,other,account.data_account_type_expense
ECD3050301030200,3.05.03.01.03.02.00,(-) Participações de Debêntures,ECD305030103,Contas que representam as participações nos lucros da companhia atribuídas a debêntures de sua emissão,FALSE,other,account.data_account_type_expense
ECD3050301030500,3.05.03.01.03.05.00,(-) Outras,ECD305030103,Contas que registram outras participações,FALSE,other,account.data_account_type_expense
ECD306,3.06,PROVISÃO PARA CSLL E IRPJ (ATIVIDADE RURAL),ECD3,,FALSE,view,account.data_account_type_view
ECD30601,3.06.01,PROVISÃO PARA CSLL E IRPJ,ECD306,,FALSE,view,account.data_account_type_view
ECD3060101,3.06.01.01,PROVISÃO PARA CSLL E IRPJ,ECD30601,,FALSE,view,account.data_account_type_view
ECD306010101,3.06.01.01.01,PROVISÃO PARA CSLL E IRPJ,ECD3060101,,FALSE,view,account.data_account_type_view
ECD3060101010100,3.06.01.01.01.01.00,(-) Contribuição Social sobre o Lucro Líquido,ECD306010101,Contas que registram as provisões para a CSLL calculadas sobre a base de cálculo correspondente ao período de apuração e sobre os lucros diferidos da atividade rural.,FALSE,other,account.data_account_type_expense
ECD3060101010200,3.06.01.01.01.02.00,(-) Provisão para Imposto de Renda - Pessoa Jurídica,ECD306010101,Contas que registram as provisões para o IRPJ calculadas sobre a base de cálculo correspondente ao período de apuração e sobre os lucros diferidos da atividade rural.,FALSE,other,account.data_account_type_expense
ECD4,4,SUPERÁVIT/DÉFICIT LÍQUIDO DO PERÍODO,ECD0,"GRUPO DESTINADO EXCLUSIVAMENTE ÀS SOCIEDADES SIMPLES, SEM FINS LUCRATIVOS",FALSE,view,account.data_account_type_view
ECD401,4.01,RESULTADO OPERACIONAL,ECD4,,FALSE,view,account.data_account_type_view
ECD40101,4.01.01,RECEITA OPERACIONAL LÍQUIDA,ECD401,,FALSE,view,account.data_account_type_view
ECD4010101,4.01.01.01,RECEITA BRUTA,ECD40101,,FALSE,view,account.data_account_type_view
ECD401010101,4.01.01.01.01,RECEITA DE VENDA DE PRODUTOS,ECD4010101,,FALSE,view,account.data_account_type_view
ECD4010101010100,4.01.01.01.01.01.00,Da atividade de Educação,ECD401010101,Contas que registram a receita de venda dos produtos da atividade de educação.,FALSE,other,account.data_account_type_income
ECD4010101010200,4.01.01.01.01.02.00,Da atividade de Saúde,ECD401010101,Contas que registram a receita de venda dos produtos da atividade de saúde.,FALSE,other,account.data_account_type_income
