id,code,name,parent_id:id,user_type_id:id,reconcile,chart_template_id:id
2_1_4_01_001_00006,2.1.4.01.001.00006,Contribuicao Assistencial,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00007,2.1.4.01.001.00007,Vale Refeicao,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00008,2.1.4.01.001.00008,Rescisao de Contrato,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00009,2.1.4.01.001.00009,Pensao Alimenticia a Recolher,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00010,2.1.4.01.001.00010,Ferias a Pagar,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00011,2.1.4.01.001.00011,Emprestimos a Funciaonarios,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00012,2.1.4.01.001.00012,Auxilio Educacao,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00013,2.1.4.01.001.00013,Auxilio Moradia,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00014,2.1.4.01.001.00014,Participacao dos Lucros,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00015,2.1.4.01.001.00015,Contribuicao Sindical,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00016,2.1.4.01.001.00016,Participacao no Lucro,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_001_00099,2.1.4.01.001.00099,Salários a Pagar pelo Financeiro,2_1_4_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_002_00000,2.1.4.01.002.00000,OBRIGACOES PREVIDENCIARIAS,2_1_4_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_4_01_002_00001,2.1.4.01.002.00001,INSS a recolher,2_1_4_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_002_00002,2.1.4.01.002.00002,FGTS a recolher,2_1_4_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_002_00003,2.1.4.01.002.00003,Pis a recolher sobre Folha,2_1_4_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_002_00004,2.1.4.01.002.00004,Contribuicao Confederativa a Recolher,2_1_4_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_003_00000,2.1.4.01.003.00000,PROVISOES,2_1_4_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_4_01_003_00001,2.1.4.01.003.00001,Provisao para ferias,2_1_4_01_003_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_003_00002,2.1.4.01.003.00002,Provisao para 13§ Salario,2_1_4_01_003_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_003_00003,2.1.4.01.003.00003,INSS s/ provisao para ferias,2_1_4_01_003_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_003_00004,2.1.4.01.003.00004,INSS s/ provisao para 13§,2_1_4_01_003_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_003_00005,2.1.4.01.003.00005,FGTS s/ provisao para ferias,2_1_4_01_003_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_4_01_003_00006,2.1.4.01.003.00006,FGTS s/ provisao para 13§,2_1_4_01_003_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_00_000_00000,2.1.5.00.000.00000,OUTRAS OBRIGACOES,2_1_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_000_00000,2.1.5.01.000.00000,OUTRAS OBRIGACOES,2_1_5_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_001_00000,2.1.5.01.001.00000,ADIANTAMENTOS DE CLIENTES,2_1_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_001_00001,2.1.5.01.001.00001,Adiantamentos de Clientes,2_1_5_01_001_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_002_00000,2.1.5.01.002.00000,CONTAS A PAGAR,2_1_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_002_00001,2.1.5.01.002.00001,Cotas de Consorcio a Pagar- Curto prazo,2_1_5_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_002_00002,2.1.5.01.002.00002,Cartao Corporativo a Pagar,2_1_5_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_002_00003,2.1.5.01.002.00003,Sindicato Patronal a Pagar,2_1_5_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_002_00004,2.1.5.01.002.00004,Reembolso de Despesa a Pagar,2_1_5_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_002_00099,2.1.5.01.002.00099,Outras Contas a Pagar,2_1_5_01_002_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_003_00000,2.1.5.01.003.00000,"ENERG. ELETRICA, AGUA E TELEFONE A PAGAR",2_1_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_004_00000,2.1.5.01.004.00000,CONTAS CORRENTES,2_1_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_005_00000,2.1.5.01.005.00000,SEGUROS,2_1_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_006_00000,2.1.5.01.006.00000,"DIVIDENDOS, PART.JUROS S/CAPITAL PROPRIO",2_1_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_006_00001,2.1.5.01.006.00001,Dividendos propostos,2_1_5_01_006_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_006_00002,2.1.5.01.006.00002,Dividendos a pagar,2_1_5_01_006_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_007_00000,2.1.5.01.007.00000,PARTICIPACOES,2_1_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_007_00001,2.1.5.01.007.00001,Participacoes prop. a administradores,2_1_5_01_007_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_007_00002,2.1.5.01.007.00002,Participacoes propostas a empregados,2_1_5_01_007_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_007_00003,2.1.5.01.007.00003,Participacoes a pagar,2_1_5_01_007_00000,account.data_account_type_current_liabilities,TRUE,tko_pjcontabil_coa_template
2_1_5_01_008_00000,2.1.5.01.008.00000,JUROS S/ CAPITAL PROPRIO,2_1_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_5_01_008_00001,2.1.5.01.008.00001,Juros s/ capital proprio a pagar,2_1_5_01_008_00000,account.data_account_type_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_1_6_00_000_00000,2.1.6.00.000.00000,PARTICIPACAO SOCIETARIA A PAGAR,2_1_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_6_01_000_00000,2.1.6.01.000.00000,PARTICIPACAO SOCIETARIA A PAGAR,2_1_6_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_6_01_001_00000,2.1.6.01.001.00000,PARTICIPACAO SOCIETARIA A PAGAR,2_1_6_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_1_6_01_001_00001,2.1.6.01.001.00001,Participacao Societaria a Pagar,2_1_6_01_001_00000,account.data_account_type_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_1_6_01_001_00002,2.1.6.01.001.00002,Compra e Venda de Acoes,2_1_6_01_001_00000,account.data_account_type_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_0_00_000_00000,2.2.0.00.000.00000,PASSIVO NAO CIRCULANTE,2_0_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_00_000_00000,2.2.1.00.000.00000,PASSIVO EXIGIVEL A LONGO PRAZO,2_2_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_000_00000,2.2.1.01.000.00000,EMPRESTIMOS E FINANCIMANTOS,2_2_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_001_00000,2.2.1.01.001.00000,EMPRESTIMOS NACIONAIS,2_2_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_001_00001,2.2.1.01.001.00001,Contratos de Mutuo,2_2_1_01_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_01_001_00002,2.2.1.01.001.00002,Emprestimos Bancarios,2_2_1_01_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_01_001_00003,2.2.1.01.001.00003,Emprestimo Rachel Anderaus,2_2_1_01_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_01_001_00004,2.2.1.01.001.00004,Carolina Denerida,2_2_1_01_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_01_001_00004,2.2.1.01.001.00004,Fly time,2_2_1_01_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_01_002_00000,2.2.1.01.002.00000,EMPRESTIMOS ESTRANGEIROS,2_2_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_003_00000,2.2.1.01.003.00000,FINANCIAMENTOS NACIONAIS,2_2_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_003_00001,2.2.1.01.003.00001,Consorcio Longo Prazo,2_2_1_01_003_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_01_004_00000,2.2.1.01.004.00000,FINANCIAMENTOS ESTRANGEIROS,2_2_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_005_00000,2.2.1.01.005.00000,TITULOS A PAGAR,2_2_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_006_00000,2.2.1.01.006.00000,"CONTROLADORA, CONTROLADAS E COLIGADAS",2_2_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_007_00000,2.2.1.01.007.00000,"OUTROS DEBITOS SOCIOS, ADMINISTRADORES",2_2_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_01_007_00001,2.2.1.01.007.00001,AFAC Socios,2_2_1_01_007_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_01_007_00002,2.2.1.01.007.00002,Credito com Terceiros,2_2_1_01_007_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_01_007_00003,2.2.1.01.007.00003,Adiantamento Diversos a Classificar,2_2_1_01_007_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_02_000_00000,2.2.1.02.000.00000,FORNECEDORES,2_2_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_02_001_00000,2.2.1.02.001.00000,FORNECEDORES NACIONAIS,2_2_1_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_02_002_00000,2.2.1.02.002.00000,FORNECEDORES ESTRANGEIROS,2_2_1_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_03_000_00000,2.2.1.03.000.00000,OBRIGACOES TRIBUTARIAS,2_2_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_03_001_00000,2.2.1.03.001.00000,IMPOSTOS E CONTRIBUICOES A RECOLHER,2_2_1_03_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_03_001_00001,2.2.1.03.001.00001,Provisao p/ IR s/ lucros diferidos,2_2_1_03_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_03_001_00002,2.2.1.03.001.00002,Credito da CSL s/ bens ativo imobilizado,2_2_1_03_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_03_001_00003,2.2.1.03.001.00003,Parcelamentos RFB,2_2_1_03_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_03_001_00004,2.2.1.03.001.00004,Parcelamentos SEFAZ,2_2_1_03_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_03_001_00005,2.2.1.03.001.00005,Parcelamentos Prefeitura,2_2_1_03_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_04_000_00000,2.2.1.04.000.00000,OUTRAS OBRIGACOES,2_2_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_04_001_00000,2.2.1.04.001.00000,CONTAS A PAGAR,2_2_1_04_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_04_001_00001,2.2.1.04.001.00001,Cotas Consorcio a Pagar-Longo Prazo,2_2_1_04_001_00000,account.data_account_type_non_current_liabilities,FALSE,tko_pjcontabil_coa_template
2_2_1_05_000_00000,2.2.1.05.000.00000,RESULTADOS DE EXERCICIOS FUTUROS,2_2_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_05_001_00000,2.2.1.05.001.00000,RECEITAS DE EXERCICIOS FUTUROS,2_2_1_05_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_2_1_05_002_00000,2.2.1.05.002.00000,CUSTOS E DESPESAS VINCULDAS AS RECEITAS,2_2_1_05_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_0_00_000_00000,2.3.0.00.000.00000,PATRIMONIO LIQUIDO,2_0_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_1_00_000_00000,2.3.1.00.000.00000,CAPITAL SOCIAL,2_3_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_1_01_000_00000,2.3.1.01.000.00000,CAPITAL SOCIAL,2_3_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_1_01_001_00000,2.3.1.01.001.00000,CAPITAL SUBSCRITO,2_3_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_1_01_001_00001,2.3.1.01.001.00001,Capital social,2_3_1_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_1_02_000_00000,2.3.1.02.000.00000,( - ) CAPITAL A INTEGRALIZAR,2_3_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_1_02_001_00000,2.3.1.02.001.00000,( - ) CAPITAL A INTEGRALIZAR,2_3_1_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_1_02_001_00001,2.3.1.02.001.00001,( - ) Capital a Integralizar,2_3_1_02_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_2_00_000_00000,2.3.2.00.000.00000,RESERVAS DE CAPITAL,2_3_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_2_01_000_00000,2.3.2.01.000.00000,RESERVAS DE CAPITAL,2_3_2_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_2_01_001_00000,2.3.2.01.001.00000,RESERVAS DE CAPITAL,2_3_2_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_2_01_001_00001,2.3.2.01.001.00001,Correcao monet. do capital integralizado,2_3_2_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_2_01_001_00002,2.3.2.01.001.00002,Agio na emissao de acoes,2_3_2_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_2_01_001_00003,2.3.2.01.001.00003,Doacoes e subvencoes p/ investimentos,2_3_2_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_3_00_000_00000,2.3.3.00.000.00000,AJUSTES DE AVALIAÇÃO PATRIMONIAL,2_3_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_3_01_000_00000,2.3.3.01.000.00000,AJUSTES DE AVALIAÇÃO PATRIMONIAL,2_3_3_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_3_01_001_00000,2.3.3.01.001.00000,RESERVAS DE REAVALIACAO,2_3_3_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_3_01_001_00001,2.3.3.01.001.00001,Reavaliacao de ativos proprios,2_3_3_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_3_01_001_00002,2.3.3.01.001.00002,Reavaliacao de ativos de coligadas,2_3_3_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_3_01_002_00000,2.3.3.01.002.00000,AJUSTES EXERCICIOS ANTERIORES,2_3_3_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_3_01_002_00001,2.3.3.01.002.00001,Ajuste Patrimonial 2016,2_3_3_01_002_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_4_00_000_00000,2.3.4.00.000.00000,RESERVAS DE LUCROS,2_3_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_4_01_000_00000,2.3.4.01.000.00000,RESERVAS DE LUCROS,2_3_4_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_4_01_001_00000,2.3.4.01.001.00000,RESERVAS DE LUCROS,2_3_4_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_4_01_001_00001,2.3.4.01.001.00001,Reserva legal,2_3_4_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_4_01_001_00002,2.3.4.01.001.00002,Reserva estatutaria,2_3_4_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_4_01_001_00003,2.3.4.01.001.00003,Reserva para contingencias,2_3_4_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_4_01_001_00004,2.3.4.01.001.00004,Reserva de lucros a realizar,2_3_4_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_4_01_001_00005,2.3.4.01.001.00005,Reserva especial,2_3_4_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_4_01_001_00006,2.3.4.01.001.00006,Lucros Acumulados,2_3_4_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_4_01_001_00007,2.3.4.01.001.00007,Reserva a Disposição da Assembleia,2_3_4_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_5_00_000_00000,2.3.5.00.000.00000,( - ) ACOES EM TESOURARIA,2_3_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_5_01_000_00000,2.3.5.01.000.00000,( - ) ACOES EM TESOURARIA,2_3_5_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_5_01_001_00000,2.3.5.01.001.00000,( - ) ACOES EM TESOURARIA,2_3_5_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_5_01_001_00001,2.3.5.01.001.00001,( - ) Acoes em tesouraria,2_3_5_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_6_00_000_00000,2.3.6.00.000.00000,( - )PREJUIZOS ACUMULADOS,2_3_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_6_01_000_00000,2.3.6.01.000.00000,( - )PREJUIZOS ACUMULADOS,2_3_6_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_6_01_001_00000,2.3.6.01.001.00000,( - )PREJUIZOS ACUMULADOS,2_3_6_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_6_01_001_00001,2.3.6.01.001.00001,( - ) Prejuizos acumulados,2_3_6_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_6_01_002_00000,2.3.6.01.002.00000,( - ) DIVIDENDOS PAGTO ANTECIPADO,2_3_6_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_6_01_002_00001,2.3.6.01.002.00001,( - ) Dividendos Pagtos Antecipado,2_3_6_01_002_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_7_00_000_00000,2.3.7.00.000.00000,RESULTADO DO EXERCICIO,2_3_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_7_01_000_00000,2.3.7.01.000.00000,RESULTADO DO EXERCICIO,2_3_7_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_7_01_001_00000,2.3.7.01.001.00000,RESULTADO DO EXERCICIO,2_3_7_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_3_7_01_001_00001,2.3.7.01.001.00001,Lucro do Exercicio,2_3_7_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_3_7_01_001_00002,2.3.7.01.001.00002,Prejuízo do Exercicio,2_3_7_01_001_00000,__export__.account_account_type_20,FALSE,tko_pjcontabil_coa_template
2_9_0_00_000_00000,2.9.0.00.000.00000,CONTAS AUXILIARES,2_0_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_9_1_00_000_00000,2.9.1.00.000.00000,CONTAS AUXILIARES,2_9_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_9_1_01_000_00000,2.9.1.01.000.00000,CONTAS AUXILIARES,2_9_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_9_1_01_001_00000,2.9.1.01.001.00000,CONTAS AUXILIARES,2_9_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
2_9_1_01_001_00001,2.9.1.01.001.00001,Conta de Zeramento,2_9_1_01_001_00000,__export__.account_account_type_19,FALSE,tko_pjcontabil_coa_template
3_0_0_00_000_00000,3.0.0.00.000.00000,CONTAS DE RESULTADO - CUSTOS E DESPESAS,0_0_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
3_1_0_00_000_00000,3.1.0.00.000.00000,CUSTOS DE PRODUCAO,3_0_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
3_1_1_00_000_00000,3.1.1.00.000.00000,CUSTOS DE PRODUCAO,3_1_0_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
3_1_1_01_000_00000,3.1.1.01.000.00000,CUSTOS DIRETOS DE PRODUCAO,3_1_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
3_1_1_01_001_00000,3.1.1.01.001.00000,MATERIAL APLICADO,3_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
3_1_1_01_001_00001,3.1.1.01.001.00001,MATERIA - PRIMA,3_1_1_01_001_00000,__export__.account_account_type_21,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00000,3.1.1.01.002.00000,MAO-DE-OBRA DIRETA,3_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00001,3.1.1.01.002.00001,Salarios e ordenados,3_1_1_01_002_00000,__export__.account_account_type_22,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00002,3.1.1.01.002.00002,Pro - labore,3_1_1_01_002_00000,__export__.account_account_type_23,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00003,3.1.1.01.002.00003,Premios e gratificacoes,3_1_1_01_002_00000,__export__.account_account_type_24,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00004,3.1.1.01.002.00004,13o Salario,3_1_1_01_002_00000,__export__.account_account_type_25,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00005,3.1.1.01.002.00005,Ferias,3_1_1_01_002_00000,__export__.account_account_type_26,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00006,3.1.1.01.002.00006,INSS,3_1_1_01_002_00000,__export__.account_account_type_27,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00007,3.1.1.01.002.00007,FGTS,3_1_1_01_002_00000,__export__.account_account_type_28,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00008,3.1.1.01.002.00008,Indenizacoes e aviso previo,3_1_1_01_002_00000,__export__.account_account_type_29,FALSE,tko_pjcontabil_coa_template
3_1_1_01_002_00009,3.1.1.01.002.00009,Assistencia medica e social,3_1_1_01_002_00000,__export__.account_account_type_30,FALSE,tko_pjcontabil_coa_template
3_1_1_01_003_00000,3.1.1.01.003.00000,GASTOS GERAIS,3_1_1_01_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
3_1_1_01_003_00001,3.1.1.01.003.00001,Combustiveis e lubrificantes,3_1_1_01_003_00000,__export__.account_account_type_31,FALSE,tko_pjcontabil_coa_template
3_1_1_01_003_00002,3.1.1.01.003.00002,Energia eletrica,3_1_1_01_003_00000,__export__.account_account_type_32,FALSE,tko_pjcontabil_coa_template
3_1_1_01_003_00003,3.1.1.01.003.00003,Servicos de terceiros,3_1_1_01_003_00000,__export__.account_account_type_33,FALSE,tko_pjcontabil_coa_template
3_1_1_02_000_00000,3.1.1.02.000.00000,CUSTOS INDIRETOS DE PRODUCAO,3_1_1_00_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
3_1_1_02_001_00000,3.1.1.02.001.00000,MAO-DE-OBRA INDIRETA,3_1_1_02_000_00000,account_parent.data_account_type_view,FALSE,tko_pjcontabil_coa_template
